actor_1_name,actor_2_name,actor_1_facebook_likes,actor_2_facebook_likes
Louise Bourgoin,Sandrine Kiberlain,295.0,71.0
Jason Statham,Michael Angarano,26000.0,947.0
Gerard Butler,Madeline Carroll,18000.0,1000.0
Jim Broadbent,Vanessa Redgrave,1000.0,898.0
Terry Pheto,Patrick Lyster,113.0,11.0
Fisher Stevens,Thomas Kretschmann,922.0,919.0
Paz Vega,Frank Langella,963.0,903.0
Konstantin Khabenskiy,Fedor Bondarchuk,114.0,35.0
Ray Winstone,Dougray Scott,1000.0,794.0
James Franco,Salma Hayek,11000.0,4000.0
Anna Kendrick,Birgitte Hjort Sørensen,10000.0,1000.0
Sandra Ellis Lafferty,Dallas Roberts,523.0,405.0
Amanda Schull,Kirk Acevedo,757.0,641.0
Lisa Edelstein,Milos Forman,955.0,869.0
Jim Broadbent,Bradley Pierce,1000.0,409.0
Toby Jones,Clint Howard,2000.0,1000.0
Dick Clark,David Julian Hirsh,504.0,147.0
Matthew Perry,Jerry Stiller,2000.0,719.0
Peter Dinklage,Tyler Labine,22000.0,779.0
Denzel Washington,Kevin McNally,18000.0,427.0
Zooey Deschanel,Alfre Woodard,11000.0,1000.0
Jason Flemyng,Billy Boyd,1000.0,857.0
Jennifer Jason Leigh,Jason Lewis,1000.0,948.0
Robin Williams,Frank Welker,49000.0,2000.0
Aldis Hodge,Neil Brown Jr.,559.0,427.0
Harrison Ford,Amrish Puri,11000.0,429.0
Elizabeth Daily,Cree Summer,971.0,503.0
Morgan Freeman,Billy Burke,11000.0,2000.0
Meryl Streep,Nina Arianda,11000.0,183.0
Johnny Depp,Salma Hayek,40000.0,4000.0
Alan Rickman,Bruce Willis,25000.0,13000.0
Joe Lo Truglio,Ken Marino,833.0,543.0
Ryan Gosling,Christian Bale,33000.0,23000.0
Imelda Staunton,Kevin Chamberlin,579.0,489.0
Eddie Cahill,Noah Emmerich,639.0,617.0
Ty Burrell,Kevin Zegers,3000.0,2000.0
Matthew McConaughey,Judy Greer,11000.0,2000.0
Shun Oguri,Yû Aoi,173.0,59.0
Bill Murray,Anjelica Huston,13000.0,1000.0
Clea DuVall,Rebecca De Mornay,1000.0,872.0
Robert De Niro,Morgan Freeman,22000.0,11000.0
Julian Glover,Topol,844.0,402.0
Lilli Lavine,David Sparrow,11.0,9.0
Mia Sara,Bruce McGill,664.0,655.0
Milla Jovovich,Alexander Skarsgård,14000.0,10000.0
David Lyons,Noah Lomax,576.0,447.0
Vinessa Shaw,Omri Katz,580.0,336.0
Zoë Kravitz,Lily Rabe,943.0,763.0
Elizabeth McGovern,Deborah Twiss,553.0,488.0
Bianca Kajlich,Dilshad Vadsaria,731.0,579.0
Gerard Butler,Danny Masterson,18000.0,1000.0
Bella Thorne,Steve Carell,35000.0,7000.0
Talulah Riley,Brenda Blethyn,422.0,286.0
Harrison Ford,Sean Young,11000.0,759.0
Liam Neeson,Jason Flemyng,14000.0,1000.0
Connie Nielsen,Richard Sammel,933.0,194.0
Robert Duvall,Oleg Taktarov,3000.0,327.0
Philip Baker Hall,Bob Clendenin,497.0,347.0
Jacques Perrin,Philippe Labro,63.0,3.0
Samaire Armstrong,Carlos Ponce,806.0,591.0
Scott Grimes,Mary McCormack,738.0,428.0
Madeline Carroll,Amber Valletta,1000.0,626.0
Mara Wilson,Francis Capra,1000.0,937.0
Jason Statham,Clea DuVall,26000.0,1000.0
Dominic Flores,Zoe Kazan,1000.0,962.0
Matt Smith,Bella Heathcote,2000.0,860.0
Tenzin Thuthob Tsarong,Tulku Jamyang Kunga Tenzin,2.0,2.0
James Corden,Katherine Parkinson,480.0,261.0
Chloë Grace Moretz,Donald Faison,17000.0,927.0
Viggo Mortensen,Elena Anaya,10000.0,1000.0
Paul Walker,Robert Maillet,23000.0,727.0
Louis Jourdan,Kabir Bedi,594.0,303.0
Harold Ramis,Martin Starr,11000.0,985.0
Jason Patric,Sofia Vassilieva,673.0,489.0
Mo'Nique,Mike Epps,940.0,706.0
Richard Wilson,Judy Davis,358.0,223.0
Phil Davis,Andrew Simpson,386.0,99.0
J.K. Simmons,Jake Gyllenhaal,24000.0,15000.0
Colin Salmon,Mary Elizabeth Mastrantonio,766.0,638.0
Leonard Nimoy,Kurtwood Smith,12000.0,1000.0
Ellen Burstyn,Fionnula Flanagan,1000.0,482.0
Scarlett Johansson,Bill Murray,19000.0,13000.0
Morgan Freeman,Tony Goldwyn,11000.0,956.0
John Belushi,Aretha Franklin,1000.0,809.0
America Ferrera,Blythe Danner,953.0,713.0
Dolly Parton,Jeremy Jordan,1000.0,773.0
Sharon Small,Christopher Webster,66.0,5.0
Oliver Platt,Bridget Fonda,1000.0,888.0
Bruce Willis,Morgan Freeman,13000.0,11000.0
Dennis Quaid,Scott Glenn,2000.0,826.0
Vanessa Redgrave,Joely Richardson,898.0,584.0
Gerald McRaney,Barret Oliver,523.0,312.0
Rufus Sewell,William Hurt,3000.0,882.0
Dominic Cooper,Hayley Atwell,3000.0,2000.0
Jackie Gleason,Art Carney,491.0,154.0
Piper Laurie,Jean Marsh,303.0,146.0
Matthew McConaughey,Lew Temple,11000.0,597.0
Bradley Cooper,Callum Rennie,14000.0,716.0
Harry Lennix,Kevin Chamberlin,748.0,489.0
Oliver Platt,Richard Schiff,1000.0,506.0
Alexa PenaVega,Joel McHale,2000.0,734.0
Julia Roberts,Jack O'Connell,8000.0,698.0
Meat Loaf,Junix Inocian,783.0,132.0
Robert De Niro,Philip Seymour Hoffman,22000.0,22000.0
LL Cool J,Clifton Collins Jr.,1000.0,968.0
Robert De Niro,Robin Wright,22000.0,18000.0
Charlotte Rampling,Colin Salmon,844.0,766.0
Kim-Marie Woodhouse,Amy Carson,5.0,4.0
Erick Avari,Adhir Kalyan,567.0,402.0
Jamie Lee Curtis,Julie Gonzalo,2000.0,528.0
Steve Carell,Romany Malco,7000.0,966.0
Tom Wilkinson,Martin Clunes,1000.0,264.0
Liam Neeson,Boyd Holbrook,14000.0,439.0
Richard Tyson,Cathy Moriarty,743.0,394.0
James Franco,Gary Cole,11000.0,989.0
Anjelica Huston,Dougray Scott,1000.0,794.0
Robert Duvall,Michael Jeter,3000.0,693.0
Julia Roberts,Oliver Platt,8000.0,1000.0
Rob McElhenney,Kaitlin Olson,813.0,547.0
Ryan O'Neal,Dirk Bogarde,385.0,232.0
Robert Pine,Carl Gilliard,332.0,285.0
Sarah Carter,Michael Landes,748.0,439.0
Holly Hunter,Tim Blake Nelson,1000.0,596.0
Dennis Quaid,Kate Walsh,2000.0,850.0
Dwayne Johnson,Larry Hankin,12000.0,412.0
Scarlett Johansson,Ty Burrell,19000.0,3000.0
Michael Biehn,Paula Garcés,2000.0,587.0
Scott Glenn,Todd Allen,826.0,130.0
Natalie Portman,Jake Gyllenhaal,20000.0,15000.0
Daniel Roebuck,Frankie Muniz,1000.0,934.0
Robert De Niro,Common,22000.0,988.0
Angelina Jolie Pitt,Gregory Itzin,11000.0,216.0
Pam Ferris,Dave Legeno,771.0,570.0
Rip Torn,Ray Romano,826.0,590.0
Christopher Lambert,Mako,1000.0,691.0
Harold Perrineau,Mike Starr,1000.0,854.0
David Conrad,Chris Bauer,642.0,638.0
Woody Allen,Elizabeth Berkley,11000.0,893.0
Jake Gyllenhaal,Kirstie Alley,15000.0,980.0
Paul Hogan,Chelsea Field,442.0,95.0
Ryan Reynolds,Derek Luke,16000.0,543.0
Archie Panjabi,Danny Huston,883.0,430.0
Christo Jivkov,Maia Morgenstern,260.0,252.0
Robin Williams,Mara Wilson,49000.0,1000.0
Tom Cruise,Valeria Golino,10000.0,898.0
Clint Eastwood,Dreama Walker,16000.0,601.0
Toby Jones,Scott Glenn,2000.0,826.0
Liam Neeson,Holly Valance,14000.0,816.0
Luke Bracey,Gerald McRaney,775.0,523.0
Bill Cobbs,Mike Starr,970.0,854.0
Liam Neeson,Embeth Davidtz,14000.0,795.0
Emma Stone,Bryce Dallas Howard,15000.0,3000.0
Benedict Cumberbatch,Peter Capaldi,19000.0,17000.0
Sarah Michelle Gellar,Linda Cardellini,4000.0,2000.0
Jason Flemyng,Igor Jijikine,1000.0,65.0
Katharine Isabelle,Jason Ritter,918.0,782.0
Cara Delevingne,Ava Acres,554.0,213.0
Martin Short,Rob Paulsen,770.0,677.0
Mike Vogel,Ben Feldman,2000.0,1000.0
Kevin Nash,Paige Turco,642.0,533.0
Robert De Niro,Billy Drago,22000.0,371.0
Kelly Macdonald,Stephen Root,2000.0,939.0
Bruce McGill,Tika Sumpter,655.0,521.0
Colin Firth,Jim Broadbent,14000.0,1000.0
Lena Olin,Leslie Caron,541.0,399.0
Mary Lynn Rajskub,Bruce McGill,934.0,655.0
Bailee Madison,Gedde Watanabe,3000.0,448.0
Natalie Portman,Greta Gerwig,20000.0,962.0
Michael Biehn,Dana Delany,2000.0,722.0
Jet Li,Delroy Lindo,5000.0,848.0
Lee Remick,Patrick Troughton,264.0,139.0
Chelan Simmons,Gina Holden,440.0,346.0
Blythe Danner,Riley Thomas Stewart,713.0,220.0
Josh Hutcherson,Zooey Deschanel,14000.0,11000.0
Johnny Depp,Kate Winslet,40000.0,14000.0
Alicia Witt,Tika Sumpter,975.0,521.0
Liam Neeson,Frank Grillo,14000.0,798.0
Robert De Niro,Dylan Baker,22000.0,812.0
Darcy Donavan,Will Ferrell,640000.0,8000.0
Robert De Niro,Mike Starr,22000.0,854.0
Daniel Roebuck,Frankie Muniz,1000.0,934.0
Colin Firth,Kelly Macdonald,14000.0,2000.0
Al Pacino,F. Murray Abraham,14000.0,670.0
Kelly Preston,Michael McKean,742.0,658.0
Cary-Hiroyuki Tagawa,Joan Chen,1000.0,643.0
J.K. Simmons,David O'Hara,24000.0,736.0
Heather Locklear,Paul Sorvino,695.0,635.0
Jim Meskimen,Paul F. Tompkins,272.0,111.0
Alfre Woodard,Flea,1000.0,535.0
Elizabeth Daily,Cree Summer,971.0,503.0
Dave Chappelle,Eddie Griffin,744.0,489.0
Mike Vogel,America Ferrera,2000.0,953.0
Jet Li,Bridget Fonda,5000.0,888.0
Emma Stone,Katharine McPhee,15000.0,852.0
Alfre Woodard,Keshia Knight Pulliam,1000.0,619.0
Jon Hamm,Suraj Sharma,4000.0,774.0
Jeff Bridges,Meryl Streep,12000.0,11000.0
Colin Firth,Oliver James,14000.0,1000.0
Nicki Aycox,Jonathan Breck,296.0,270.0
Dane Cook,Dan Fogler,1000.0,562.0
Jet Li,Tom Arnold,5000.0,618.0
Meryl Streep,Stephen Dillane,11000.0,577.0
Channing Tatum,Alexandra Breckenridge,17000.0,1000.0
Lily Atkinson,Emma de Caunes,328.0,132.0
Nicholas Gonzalez,Salli Richardson-Whitfield,601.0,543.0
Mila Kunis,Lili Taylor,15000.0,960.0
Robin Williams,Aaron Staton,49000.0,702.0
Fanny Ardant,John Gielgud,288.0,249.0
Alexis Arquette,Park Bench,285.0,81.0
Joseph Cotten,Richard Anderson,469.0,377.0
Jason Flemyng,Richard Briers,1000.0,401.0
Ari Graynor,J.B. Smoove,904.0,555.0
Damon Wayans Jr.,Essence Atkins,756.0,713.0
Morgan Freeman,Jeffrey DeMunn,11000.0,745.0
Jere Burns,Paul Hogan,460.0,442.0
Bill Murray,Lin Shaye,13000.0,852.0
George Kennedy,Cjon Saulsberry,3000.0,571.0
Benedict Cumberbatch,Meryl Streep,19000.0,11000.0
Connie Ray,Trevor Blumas,90.0,89.0
Aimee Garcia,Tyrone Giordano,618.0,172.0
Hugh Jackman,Taron Egerton,20000.0,732.0
Denzel Washington,Milla Jovovich,18000.0,14000.0
Johnny Depp,Marlon Brando,40000.0,10000.0
Justin Fletcher,John Sparkes,45.0,7.0
Channing Tatum,Henry Thomas,17000.0,861.0
Chris Evans,Jason Patric,11000.0,673.0
Bailee Madison,Alan Dale,3000.0,441.0
Jason Statham,Jet Li,26000.0,5000.0
Adam Sandler,Emily Watson,11000.0,876.0
Matt Damon,Scott Mechlowicz,13000.0,634.0
Claudia Christian,Nia Peeples,462.0,444.0
Tyler James Williams,Rob Riggle,931.0,839.0
Dianne Wiest,Phoebe Cates,967.0,767.0
Martin Landau,Udo Kier,940.0,595.0
Stephen Dillane,Matthew Knight,577.0,464.0
Frank Langella,Gillian Jacobs,902.0,837.0
Laura Ramsey,Jonathan Tucker,960.0,664.0
Mark Valley,Rupert Everett,774.0,692.0
Frank Grillo,Emily Meade,798.0,374.0
Chris Marquette,Timothy Bottoms,355.0,155.0
Natasha Henstridge,Zach Grenier,900.0,246.0
Martin Starr,Megan Mullally,985.0,637.0
Tom Hardy,Paul Anderson,27000.0,154.0
Sissy Spacek,Jorma Taccone,874.0,434.0
Chris Zylka,Joel David Moore,963.0,936.0
Emily Watson,Devon Murray,876.0,219.0
Jennifer Garner,Chi McBride,3000.0,466.0
Frank Finlay,Steve Railsback,338.0,246.0
Elizabeth Daily,Jennifer Hale,971.0,918.0
Robin Wright,Tom Wilkinson,18000.0,1000.0
Heath Ledger,Michael Angarano,13000.0,947.0
Marco Treviño,James Brolin,562.0,499.0
Victor Wong,Kate Burton,400.0,223.0
Dany Boon,Malonn Lévana,172.0,20.0
Tom Hardy,Frank Grillo,27000.0,798.0
Alan Rickman,Liam Neeson,25000.0,14000.0
Tom Berenger,William Morgan Sheppard,854.0,702.0
Joseph Gordon-Levitt,Channing Tatum,23000.0,17000.0
Charlie Hunnam,Zooey Deschanel,16000.0,11000.0
John Doe,Tom Amandes,181.0,151.0
Kyra Sedgwick,Madison Davenport,941.0,459.0
Brendan Fraser,Jane Krakowski,3000.0,624.0
Alexander Skarsgård,Laz Alonso,10000.0,826.0
Hope Davis,Christopher Evan Welch,442.0,252.0
Brian Bosworth,Sam McMurray,174.0,132.0
Viggo Mortensen,Charlize Theron,10000.0,9000.0
Tanya Roberts,Donovan Scott,433.0,54.0
Cheech Marin,Nick Cannon,843.0,593.0
Eddie Cibrian,Chris Klein,849.0,841.0
Anthony Hopkins,Antony Starr,12000.0,506.0
Lin Shaye,Kenan Thompson,852.0,521.0
Naomi Watts,Lori Petty,6000.0,923.0
Donald Faison,Loretta Devine,927.0,912.0
Don McKellar,Joe Pingue,45.0,30.0
Meat Loaf,Udo Kier,783.0,595.0
Kate Winslet,Christoph Waltz,14000.0,11000.0
Colin Firth,Alison Lohman,14000.0,1000.0
Dallas Barnett,Erica Linz,473.0,31.0
Billy Burke,Monica Potter,2000.0,878.0
Zoe Kazan,Aidan McArdle,962.0,266.0
Jim Sturgess,Sean Buchanan,5000.0,234.0
Nicolas Cage,Shea Whigham,12000.0,463.0
Ed Begley Jr.,Jenny McCarthy,783.0,749.0
François Cluzet,Benoît Magimel,541.0,173.0
Scout Taylor-Compton,Bai Ling,908.0,581.0
Yolande Moreau,André Wilms,44.0,9.0
Sergey Garmash,Evgeniy Mironov,21.0,15.0
Michael Fassbender,Brad Pitt,13000.0,11000.0
Jason Flemyng,Mackenzie Crook,1000.0,870.0
Rod Steiger,Dan O'Herlihy,279.0,128.0
Siu-Wong Fan,Charlie Yeung,79.0,68.0
Martin Kove,Mario Van Peebles,668.0,535.0
Keanu Reeves,Peter Capaldi,18000.0,17000.0
Kristen Stewart,Viggo Mortensen,17000.0,10000.0
Leonard Nimoy,Nichelle Nichols,12000.0,664.0
Sylvester Stallone,Burt Young,13000.0,683.0
Ray Winstone,Edgar Ramírez,1000.0,897.0
Omar Epps,Jada Pinkett Smith,865.0,851.0
Natalie Portman,Noah Emmerich,20000.0,617.0
Romany Malco,Regina Hall,966.0,807.0
Bruce Willis,Matthew Perry,13000.0,2000.0
Dianne Wiest,Chris Penn,967.0,455.0
Will Ferrell,Leah Remini,8000.0,909.0
Jeff Bridges,David Hyde Pierce,12000.0,443.0
Muse Watson,Mekhi Phifer,45000.0,1000.0
Minnie Driver,Jim Belushi,893.0,854.0
Gerry Bednob,Jeff Anderson,218.0,216.0
Morgan Freeman,Pruitt Taylor Vince,11000.0,592.0
Kevin Spacey,Jeff Bridges,18000.0,12000.0
Daniel Roebuck,Eddie Griffin,1000.0,489.0
Angelina Jolie Pitt,Clea DuVall,11000.0,1000.0
Topher Grace,Gary Cole,2000.0,989.0
Josh Charles,F. Murray Abraham,1000.0,670.0
Lena Horne,Diana Ross,738.0,295.0
Oliver Platt,Ellen Albertini Dow,1000.0,957.0
Willie Garson,Robert Wagner,512.0,481.0
Olivia Munn,Busy Philipps,2000.0,1000.0
Adam Scott,Kelly Brook,3000.0,859.0
Kevin Spacey,Bob Hoskins,18000.0,5000.0
Paul Walker,M.C. Gainey,23000.0,284.0
Donald Pleasence,Kenneth Williams,742.0,83.0
Robert De Niro,F. Murray Abraham,22000.0,670.0
Dwayne Johnson,Tom Berenger,12000.0,854.0
Christian Bale,Blythe Danner,23000.0,713.0
Emma Stone,Bill Murray,15000.0,13000.0
Naomi Watts,Thomas Kretschmann,6000.0,918.0
Adam Sandler,Clint Howard,11000.0,1000.0
Harrison Ford,Kenny Baker,11000.0,504.0
Will Smith,Tchéky Karyo,10000.0,345.0
George Kennedy,Priscilla Presley,3000.0,348.0
Daniel Roebuck,Brendan Fehr,1000.0,847.0
Ryan Gosling,Philip Seymour Hoffman,33000.0,22000.0
Vin Diesel,Radha Mitchell,14000.0,991.0
Hugh Jackman,Ellen Barkin,20000.0,551.0
Scarlett Johansson,Brian Johnson,19000.0,128.0
Hugh Jackman,Taron Egerton,20000.0,732.0
Paul Walker,Jessica Bowman,23000.0,81.0
Ioan Gruffudd,Keeley Hawes,2000.0,228.0
Natalie Portman,Eva Amurri Martino,20000.0,797.0
Annabella Sciorra,Stark Sands,448.0,143.0
Seymour Cassel,Dan Hedaya,327.0,281.0
Channing Tatum,Michael Fassbender,17000.0,13000.0
Judith Barsi,Mario Van Peebles,912.0,535.0
Leonardo DiCaprio,Robert De Niro,29000.0,22000.0
Tasha Smith,Dash Mihok,721.0,463.0
Stephen Rea,Ian Hart,327.0,261.0
Vanessa Williams,Tia Carrere,1000.0,1000.0
James Franco,Charlize Theron,11000.0,9000.0
Alessandro Nivola,Benoît Poelvoorde,527.0,86.0
Demi Moore,Landon Liboiron,2000.0,1000.0
Tom Burke,Iben Hjejle,201.0,123.0
Cole Hauser,Sarah Carter,787.0,748.0
Romola Garai,Roger Lloyd Pack,805.0,539.0
Bingbing Fan,Simon Yam,556.0,155.0
Drew Powell,Kim Thomson,129.0,25.0
Joan Rivers,Dick Van Patten,1000.0,605.0
Cem Yilmaz,Ryan Corr,523.0,468.0
Demi Moore,Tony Goldwyn,2000.0,956.0
Sarah Silverman,Lin Shaye,931.0,852.0
Judge Reinhold,Eric Lloyd,901.0,775.0
Dennis Quaid,Jay Hernandez,2000.0,1000.0
Dwayne Johnson,Kyra Sedgwick,12000.0,941.0
Clint Eastwood,Meryl Streep,16000.0,11000.0
Louis Lombardi,Michael Papajohn,436.0,241.0
Candice Bergen,Amrish Puri,545.0,429.0
Manish Dayal,Charlotte Le Bon,820.0,201.0
Ken Howard,Jeremy Northam,649.0,327.0
Dianne Wiest,Loretta Devine,967.0,912.0
Roma Downey,Amber Rose Revah,329.0,134.0
Sophia Myles,Kevin Grevioux,955.0,593.0
Denis O'Hare,RZA,896.0,561.0
Matt Damon,Joel McHale,13000.0,734.0
Anthony Hopkins,James Frain,12000.0,1000.0
Carlos Ponce,Eddie Griffin,591.0,489.0
Jack Reynor,Bobby Moynihan,390.0,311.0
Daniel Radcliffe,Spencer Wilding,11000.0,1000.0
Radivoje Bukvic,Pawel Szajda,150.0,104.0
Amanda Detmer,Neil Diamond,240.0,226.0
Zachary Gordon,Rachael Harris,975.0,569.0
Mira Sorvino,Jennifer Esposito,978.0,911.0
Will Ferrell,Shannon Elizabeth,8000.0,1000.0
Scarlett Johansson,Steve Buscemi,19000.0,12000.0
Chris Noth,Bruce Dern,962.0,844.0
Scarlett Johansson,Channing Tatum,19000.0,17000.0
Rosario Dawson,Paulo Costanzo,3000.0,486.0
Jason Statham,James Franco,26000.0,11000.0
Richard E. Grant,Jim Carter,554.0,439.0
Naomi Watts,Lily Tomlin,6000.0,718.0
CCH Pounder,Rip Torn,1000.0,826.0
Michael Biehn,Udo Kier,2000.0,595.0
Rock Hudson,Vernon Dobtcheff,638.0,50.0
Brendan Fraser,Alex Rocco,3000.0,968.0
Ed Skrein,Noémie Lenoir,805.0,173.0
Johnny Depp,Jack Davenport,40000.0,1000.0
Michiel Huisman,Sebastian Koch,2000.0,380.0
Gary Lewis,Dany Boon,203.0,172.0
Bradley Cooper,Tom Arnold,14000.0,618.0
Stephen Root,Ted Danson,939.0,875.0
Colin Firth,Ben Crompton,14000.0,257.0
Roy Scheider,Joe Spinell,813.0,85.0
Robert De Niro,Milla Jovovich,22000.0,14000.0
Romain Duris,Ludivine Sagnier,809.0,521.0
Christian Bale,Sam Shepard,23000.0,820.0
Tom Wilkinson,Denis O'Hare,1000.0,896.0
Wilford Brimley,Bradley Whitford,957.0,821.0
Jeff Bridges,Spencer Treat Clark,12000.0,541.0
Pablo Rago,Diego Ramos,20.0,10.0
Ornella Muti,Judy Davis,385.0,223.0
Clint Eastwood,Warren Clarke,16000.0,281.0
Minnie Driver,Eric Idle,893.0,795.0
Peter Dinklage,Ewen Bremner,22000.0,557.0
Paige Turco,John Aylward,533.0,219.0
Keanu Reeves,D.B. Sweeney,18000.0,558.0
Jennifer Lawrence,Robert De Niro,34000.0,22000.0
Hunter Parrish,Scott Glenn,2000.0,826.0
Omari Hardwick,Loretta Devine,1000.0,912.0
Jason Statham,Qi Shu,26000.0,1000.0
Djimon Hounsou,Neil Brown Jr.,3000.0,427.0
Jason London,Rachel Blanchard,711.0,490.0
Chris Harrison,,98.0,
Catherine O'Hara,Jim Gaffigan,925.0,472.0
Madeline Carroll,Judge Reinhold,1000.0,901.0
Jake Gyllenhaal,Holly Hunter,15000.0,1000.0
Benedict Cumberbatch,Colin Firth,19000.0,14000.0
Elaine Hendrix,Jill Hennessy,670.0,419.0
Jennifer Lawrence,Cherry Jones,34000.0,242.0
Dolly Parton,Barry Corbin,1000.0,883.0
Jennifer Jason Leigh,Sarah Polley,1000.0,900.0
Harrison Ford,Karen Allen,11000.0,783.0
Macaulay Culkin,Kieran Culkin,3000.0,1000.0
Bob Balaban,Teri Garr,559.0,481.0
Ian Somerhalder,Christina Milian,16000.0,1000.0
Dean Stockwell,Judge Reinhold,936.0,901.0
Angus T. Jones,Kimberly J. Brown,1000.0,409.0
Anthony Hopkins,Scott Glenn,12000.0,826.0
Tia Carrere,Lara Flynn Boyle,1000.0,619.0
Bam Margera,Steve-O,608.0,362.0
Roy Scheider,Murray Hamilton,813.0,366.0
Jamie Lee Curtis,Nick Zano,2000.0,641.0
Mackenzie Foy,Lili Taylor,6000.0,960.0
Nia Long,Tracy Morgan,826.0,642.0
Gary Cole,Mark Duplass,989.0,830.0
Sarah Roemer,Aaron Yoo,884.0,617.0
Miranda Cosgrove,Sarah Silverman,2000.0,931.0
Christopher Lambert,Cary-Hiroyuki Tagawa,1000.0,1000.0
Jessica Paré,Christopher Cousins,489.0,93.0
Busy Philipps,Jaime King,1000.0,960.0
Shailene Woodley,Nick Krause,8000.0,727.0
Tim Blake Nelson,Zane Holtz,596.0,265.0
Kelly Preston,Bobby Coleman,742.0,360.0
Quvenzhané Wallis,Scoot McNairy,2000.0,660.0
Leonard Roberts,Nick Cannon,962.0,593.0
Michael Jai White,Cicely Tyson,2000.0,907.0
Johnny Depp,Dianne Wiest,40000.0,967.0
Sam Claflin,Emilia Clarke,11000.0,10000.0
John Amos,Tom Arnold,982.0,618.0
Roy Scheider,Fernando Rey,813.0,165.0
Mila Kunis,Jay Hernandez,15000.0,1000.0
Alyson Hannigan,Carmen Electra,3000.0,869.0
Roger Rees,Rob Paulsen,1000.0,677.0
David Oyelowo,Tom Wilkinson,1000.0,1000.0
Haley Joel Osment,Phil Collins,3000.0,455.0
Barry Watson,Skye McCole Bartusiak,526.0,392.0
Nia Long,Amber Valletta,826.0,626.0
Kath Soucie,John Fiedler,304.0,253.0
Jimmy Bennett,CCH Pounder,87000.0,1000.0
Jay Hernandez,Joseph Julian Soria,1000.0,465.0
Lamman Rucker,David Mann,607.0,378.0
David Carradine,Carmen Electra,926.0,869.0
William Smith,Mako,919.0,691.0
Billy Crudup,Jamey Sheridan,745.0,168.0
Jay Hernandez,Justin Chambers,1000.0,931.0
Sarah Michelle Gellar,Sarah Roemer,4000.0,884.0
Richard Lawson,James Pickens Jr.,508.0,270.0
Keanu Reeves,George Carlin,18000.0,769.0
Robin Williams,Tina Fey,49000.0,2000.0
Robert Forster,Maximilian Schell,889.0,877.0
Violante Placido,Thekla Reuten,978.0,191.0
Jon Seda,Constance Marie,565.0,441.0
Diedrich Bader,Dave Foley,759.0,401.0
Brad Pitt,Harriet Walter,11000.0,119.0
Tina Fey,Abigail Spencer,2000.0,1000.0
Philip Seymour Hoffman,Meryl Streep,22000.0,11000.0
Jeremy Shada,Maurice LaMarche,860.0,523.0
Gunnar Hansen,Keram Malicki-Sánchez,383.0,333.0
William McNamara,Holly Hunter,10000.0,1000.0
Marisa Saks,Snoop Dogg,31000.0,881.0
Clint Eastwood,Lee Marvin,16000.0,756.0
James Franco,Denis O'Hare,11000.0,896.0
Peter Firth,Jan Cornet,141.0,76.0
Isaiah Washington,Ron Eldard,534.0,385.0
Patton Oswalt,Thomas Lennon,786.0,651.0
Bill Murray,Robert Wagner,13000.0,481.0
Sela Ward,Paige Turco,812.0,533.0
Tom Wilkinson,Jesper Christensen,1000.0,100.0
Drake Bell,Lili Taylor,1000.0,960.0
Johnny Lewis,Jason Beghe,741.0,297.0
Joe Mantegna,Beverly D'Angelo,1000.0,816.0
Jason Statham,Saffron Burrows,26000.0,811.0
Kate Winslet,Kirsten Dunst,14000.0,4000.0
Jamie Lee Curtis,James Wolk,2000.0,938.0
Keanu Reeves,Chris Evans,18000.0,11000.0
Michael Smiley,Thomas Law,177.0,55.0
Kay Panabaker,Laura Harring,720.0,669.0
Jay Laga'aia,Damien Garvey,125.0,37.0
Mike Vogel,Kim Shaw,2000.0,934.0
Leighton Meester,Luke Bracey,3000.0,775.0
Adam Goldberg,Frankie Muniz,1000.0,934.0
Alan Rickman,Tom Selleck,25000.0,19000.0
Kevin Sussman,Larry Miller,681.0,611.0
Laura Ramsey,Kyle Schmid,960.0,917.0
Jeff Bridges,Vanessa Lengies,12000.0,804.0
Jimmy Bennett,Leo Howard,87000.0,570.0
Kurtwood Smith,Wayne Knight,1000.0,967.0
Samira Wiley,Marc John Jefferies,646.0,441.0
Viggo Mortensen,James Gammon,10000.0,311.0
Sheryl Lee,Cary-Hiroyuki Tagawa,2000.0,1000.0
Pablo Sevilla,,0.0,
Janet Leigh,Vera Miles,606.0,332.0
Dane Cook,Taran Killam,1000.0,500.0
Alex Pettyfer,Bruce Greenwood,15000.0,989.0
Hector Elizondo,Zachary Gordon,995.0,975.0
Mako,Adam Arkin,691.0,374.0
Matthew Broderick,John Wood,2000.0,92.0
Oliver Platt,Jan Hooks,1000.0,367.0
Adam Sandler,Don Cheadle,11000.0,3000.0
Kristen Stewart,William Hurt,17000.0,882.0
Jon Heder,Sarah Silverman,970.0,931.0
Radha Mitchell,Deborah Kara Unger,991.0,494.0
Quentin Tarantino,Salma Hayek,16000.0,4000.0
Kath Soucie,Brenda Blethyn,304.0,286.0
Robert Downey Jr.,Holly Hunter,21000.0,1000.0
Shengyi Huang,Chi Ling Chiu,264.0,62.0
Leah Remini,Mark Feuerstein,909.0,417.0
Haley Joel Osment,Alex Rocco,3000.0,968.0
Mustafa Haidari,Shaun Toub,283.0,206.0
Naomi Watts,Eddie Marsan,6000.0,979.0
Cole Hauser,Tom Hollander,787.0,555.0
Kristen Stewart,Taylor Lautner,17000.0,12000.0
